student_id,week_start,avg_grade,absence_hours
175,2024-11-11,76.7,7
175,2024-11-18,79.9,11
175,2024-11-25,62.7,7
175,2024-12-02,73.3,7
175,2024-12-09,66.1,10
175,2024-12-16,75.9,11
176,2024-09-02,61.4,14
176,2024-09-09,60.1,15
176,2024-09-16,58.3,15
176,2024-09-23,51.7,15
176,2024-09-30,47.6,14
176,2024-10-07,57.6,12
176,2024-10-14,64.5,12
176,2024-10-21,63.4,13
176,2024-10-28,54.5,16
176,2024-11-04,75.1,16
176,2024-11-11,41.3,17
176,2024-11-18,55.1,16
176,2024-11-25,61.1,12
176,2024-12-02,56.4,15
176,2024-12-09,65.8,17
176,2024-12-16,42.8,18
177,2024-09-02,73.6,6
177,2024-09-09,70.4,10
177,2024-09-16,60.3,10
177,2024-09-23,57.9,7
177,2024-09-30,62.5,10
177,2024-10-07,66.1,7
177,2024-10-14,73.6,9
177,2024-10-21,75.3,8
177,2024-10-28,72.0,7
177,2024-11-04,83.4,10
177,2024-11-11,78.7,9
177,2024-11-18,74.2,6
177,2024-11-25,75.1,8
177,2024-12-02,80.1,10
177,2024-12-09,74.4,6
177,2024-12-16,69.3,7
178,2024-09-02,62.0,14
178,2024-09-09,57.5,15
178,2024-09-16,56.0,15
178,2024-09-23,47.0,14
178,2024-09-30,64.1,13
178,2024-10-07,68.6,17
178,2024-10-14,56.2,20
178,2024-10-21,68.0,14
178,2024-10-28,63.7,15
178,2024-11-04,51.3,14
178,2024-11-11,65.1,15
178,2024-11-18,56.1,14
178,2024-11-25,50.6,15
178,2024-12-02,59.4,12
178,2024-12-09,56.2,15
178,2024-12-16,67.0,20
179,2024-09-02,67.1,6
179,2024-09-09,70.9,8
179,2024-09-16,85.8,11
179,2024-09-23,76.9,7
179,2024-09-30,75.4,9
179,2024-10-07,71.9,6
179,2024-10-14,78.5,8
179,2024-10-21,69.2,7
179,2024-10-28,63.7,9
179,2024-11-04,56.0,9
179,2024-11-11,61.6,5
179,2024-11-18,84.6,7
179,2024-11-25,64.2,10
179,2024-12-02,84.8,6
179,2024-12-09,62.4,7
179,2024-12-16,77.5,11
180,2024-09-02,35.4,22
180,2024-09-09,37.6,21
180,2024-09-16,32.3,21
180,2024-09-23,40.9,20
180,2024-09-30,44.1,20
180,2024-10-07,33.2,22
180,2024-10-14,50.2,21
180,2024-10-21,42.8,23
180,2024-10-28,44.6,20
180,2024-11-04,31.0,21
180,2024-11-11,51.9,23
180,2024-11-18,39.5,23
180,2024-11-25,24.4,26
180,2024-12-02,38.1,24
180,2024-12-09,19.4,24
180,2024-12-16,29.9,21
181,2024-09-02,36.4,18
181,2024-09-09,33.0,21
181,2024-09-16,39.4,21
181,2024-09-23,55.2,21
181,2024-09-30,23.0,21
181,2024-10-07,49.8,21
181,2024-10-14,51.7,22
181,2024-10-21,24.0,22
181,2024-10-28,40.4,24
181,2024-11-04,51.8,23
181,2024-11-11,40.0,23
181,2024-11-18,34.4,20
181,2024-11-25,35.3,23
181,2024-12-02,24.6,25
181,2024-12-09,41.5,21
181,2024-12-16,43.7,23
182,2024-09-02,63.8,10
182,2024-09-09,69.6,11
182,2024-09-16,63.2,6
182,2024-09-23,67.8,9
182,2024-09-30,62.6,6
182,2024-10-07,71.8,6
182,2024-10-14,72.5,8
182,2024-10-21,74.0,6
182,2024-10-28,80.4,8
182,2024-11-04,76.1,10
182,2024-11-11,60.7,10
182,2024-11-18,58.6,6
182,2024-11-25,85.7,10
182,2024-12-02,86.6,8
182,2024-12-09,70.8,9
182,2024-12-16,69.9,7
183,2024-09-02,62.8,9
183,2024-09-09,61.5,7
183,2024-09-16,73.1,8
183,2024-09-23,77.5,8
183,2024-09-30,65.3,9
183,2024-10-07,63.5,7
183,2024-10-14,65.1,8
183,2024-10-21,84.2,6
183,2024-10-28,80.4,9
183,2024-11-04,82.5,13
183,2024-11-11,81.5,10
183,2024-11-18,59.5,7
183,2024-11-25,72.9,6
183,2024-12-02,74.9,5
183,2024-12-09,79.2,8
183,2024-12-16,71.0,7
184,2024-09-02,54.8,10
184,2024-09-09,80.7,8
184,2024-09-16,75.3,8
184,2024-09-23,72.3,9
184,2024-09-30,74.4,10
184,2024-10-07,74.2,8
184,2024-10-14,63.9,8
184,2024-10-21,76.5,6
184,2024-10-28,78.8,8
184,2024-11-04,63.5,7
184,2024-11-11,75.4,8
184,2024-11-18,82.7,6
184,2024-11-25,65.4,8
184,2024-12-02,64.0,8
184,2024-12-09,72.6,9
184,2024-12-16,82.0,6
185,2024-09-02,46.7,19
185,2024-09-09,46.7,21
185,2024-09-16,34.6,19
185,2024-09-23,45.8,21
185,2024-09-30,39.2,22
185,2024-10-07,46.1,21
185,2024-10-14,32.7,20
185,2024-10-21,39.0,20
185,2024-10-28,38.8,24
185,2024-11-04,34.4,21
185,2024-11-11,52.5,25
185,2024-11-18,29.6,23
185,2024-11-25,37.6,23
185,2024-12-02,48.8,23
185,2024-12-09,35.4,24
185,2024-12-16,42.3,25
186,2024-09-02,74.3,6
186,2024-09-09,66.1,10
186,2024-09-16,72.0,10
186,2024-09-23,85.1,7
186,2024-09-30,79.1,8
186,2024-10-07,77.5,8
186,2024-10-14,87.0,8
186,2024-10-21,64.9,9
186,2024-10-28,72.6,10
186,2024-11-04,73.6,12
186,2024-11-11,69.1,8
186,2024-11-18,65.2,8
186,2024-11-25,71.8,9
186,2024-12-02,70.5,7
186,2024-12-09,62.9,8
186,2024-12-16,79.1,10
187,2024-09-02,69.4,7
187,2024-09-09,69.4,11
187,2024-09-16,78.0,9
187,2024-09-23,77.7,11
187,2024-09-30,60.8,8
187,2024-10-07,65.8,9
187,2024-10-14,71.3,9
187,2024-10-21,65.9,10
187,2024-10-28,69.4,9
187,2024-11-04,79.6,10
187,2024-11-11,72.9,10
187,2024-11-18,83.9,9
187,2024-11-25,64.2,9
187,2024-12-02,69.7,5
187,2024-12-09,73.7,8
187,2024-12-16,79.3,7
188,2024-09-02,74.0,3
188,2024-09-09,89.1,3
188,2024-09-16,86.4,1
188,2024-09-23,85.2,2
188,2024-09-30,95.0,3
188,2024-10-07,84.2,5
188,2024-10-14,84.4,3
188,2024-10-21,85.3,5
188,2024-10-28,87.4,3
188,2024-11-04,85.7,3
188,2024-11-11,96.5,4
188,2024-11-18,87.3,5
188,2024-11-25,94.1,2
188,2024-12-02,76.2,2
188,2024-12-09,90.6,3
188,2024-12-16,98.3,1
189,2024-09-02,66.5,7
189,2024-09-09,59.3,7
189,2024-09-16,72.9,9
189,2024-09-23,62.4,7
189,2024-09-30,55.8,9
189,2024-10-07,64.1,11
189,2024-10-14,73.3,8
189,2024-10-21,64.9,6
189,2024-10-28,59.1,7
189,2024-11-04,64.4,7
189,2024-11-11,73.0,9
189,2024-11-18,66.3,11
189,2024-11-25,56.0,8
189,2024-12-02,68.3,7
189,2024-12-09,64.4,8
189,2024-12-16,68.2,8
190,2024-09-02,59.6,6
190,2024-09-09,67.7,8
190,2024-09-16,68.4,8
190,2024-09-23,65.8,8
190,2024-09-30,63.2,11
190,2024-10-07,63.6,8
190,2024-10-14,64.2,7
190,2024-10-21,70.2,8
190,2024-10-28,66.3,8
190,2024-11-04,64.2,9
190,2024-11-11,86.4,7
190,2024-11-18,73.2,8
190,2024-11-25,75.3,9
190,2024-12-02,71.6,8
190,2024-12-09,66.5,7
190,2024-12-16,69.2,6
191,2024-09-02,39.2,22
191,2024-09-09,44.0,22
191,2024-09-16,54.3,20
191,2024-09-23,43.4,20
191,2024-09-30,34.5,20
191,2024-10-07,47.0,22
191,2024-10-14,54.3,23
191,2024-10-21,32.9,23
191,2024-10-28,35.6,24
191,2024-11-04,33.4,21
191,2024-11-11,30.1,21
191,2024-11-18,29.0,22
191,2024-11-25,41.9,25
191,2024-12-02,23.6,25
191,2024-12-09,29.7,24
191,2024-12-16,19.5,24
192,2024-09-02,54.0,9
192,2024-09-09,72.1,9
192,2024-09-16,64.1,9
192,2024-09-23,73.1,8
192,2024-09-30,75.4,8
192,2024-10-07,74.2,8
192,2024-10-14,71.7,9
192,2024-10-21,66.8,6
192,2024-10-28,72.2,10
192,2024-11-04,72.4,9
192,2024-11-11,69.7,9
192,2024-11-18,68.5,8
192,2024-11-25,78.8,8
192,2024-12-02,77.1,10
192,2024-12-09,74.5,6
192,2024-12-16,70.2,8
193,2024-09-02,66.0,9
193,2024-09-09,76.2,8
193,2024-09-16,68.6,8
193,2024-09-23,79.3,8
193,2024-09-30,60.1,6
193,2024-10-07,72.9,7
193,2024-10-14,75.3,6
193,2024-10-21,65.7,6
193,2024-10-28,73.5,9
193,2024-11-04,72.7,7
193,2024-11-11,64.0,9
193,2024-11-18,56.5,8
193,2024-11-25,82.1,8
193,2024-12-02,58.1,7
193,2024-12-09,65.0,12
193,2024-12-16,83.3,9
194,2024-09-02,41.3,22
194,2024-09-09,34.2,22
194,2024-09-16,49.9,20
194,2024-09-23,50.9,20
194,2024-09-30,30.9,23
194,2024-10-07,39.6,22
194,2024-10-14,54.1,20
194,2024-10-21,37.6,24
194,2024-10-28,43.3,21
194,2024-11-04,29.6,21
194,2024-11-11,30.6,23
194,2024-11-18,36.4,23
194,2024-11-25,28.3,23
194,2024-12-02,17.8,23
194,2024-12-09,42.9,21
194,2024-12-16,36.6,22
195,2024-09-02,50.4,21
195,2024-09-09,46.5,21
195,2024-09-16,53.1,21
195,2024-09-23,36.1,21
195,2024-09-30,38.0,21
195,2024-10-07,36.9,20
195,2024-10-14,41.1,22
195,2024-10-21,47.3,21
195,2024-10-28,22.2,21
195,2024-11-04,24.2,23
195,2024-11-11,23.1,21
195,2024-11-18,32.9,25
195,2024-11-25,26.4,23
195,2024-12-02,38.9,25
195,2024-12-09,39.7,25
195,2024-12-16,39.7,21
196,2024-09-02,72.9,10
196,2024-09-09,62.3,7
196,2024-09-16,63.6,9
196,2024-09-23,69.4,8
196,2024-09-30,59.7,8
196,2024-10-07,65.5,9
196,2024-10-14,60.9,9
196,2024-10-21,66.5,6
196,2024-10-28,59.4,7
196,2024-11-04,68.3,8
196,2024-11-11,72.2,9
196,2024-11-18,63.9,10
196,2024-11-25,66.5,9
196,2024-12-02,68.7,9
196,2024-12-09,68.3,9
196,2024-12-16,69.9,10
197,2024-09-02,63.5,6
197,2024-09-09,62.2,10
197,2024-09-16,68.8,8
197,2024-09-23,61.6,8
197,2024-09-30,61.8,7
197,2024-10-07,66.8,9
197,2024-10-14,74.4,9
197,2024-10-21,57.3,8
197,2024-10-28,68.4,6
197,2024-11-04,70.1,8
197,2024-11-11,74.1,8
197,2024-11-18,65.6,10
197,2024-11-25,52.2,8
197,2024-12-02,55.9,7
197,2024-12-09,74.2,6
197,2024-12-16,58.6,12
198,2024-09-02,59.1,11
198,2024-09-09,68.6,8
198,2024-09-16,74.5,10
198,2024-09-23,60.8,8
198,2024-09-30,76.8,9
198,2024-10-07,78.8,9
198,2024-10-14,84.5,9
198,2024-10-21,71.8,9
198,2024-10-28,68.9,10
198,2024-11-04,71.9,9
198,2024-11-11,77.6,9
198,2024-11-18,74.0,7
198,2024-11-25,65.6,10
198,2024-12-02,81.4,5
198,2024-12-09,65.5,8
198,2024-12-16,63.0,7
199,2024-09-02,33.8,30
199,2024-09-09,12.3,28
199,2024-09-16,30.9,29
199,2024-09-23,28.3,31
199,2024-09-30,24.6,31
199,2024-10-07,17.8,29
199,2024-10-14,11.9,31
199,2024-10-21,19.2,31
199,2024-10-28,16.2,31
199,2024-11-04,20.5,29
199,2024-11-11,8.4,31
199,2024-11-18,19.8,34
199,2024-11-25,15.5,34
199,2024-12-02,0.0,35
199,2024-12-09,15.2,33
199,2024-12-16,7.6,31
200,2024-09-02,79.4,6
200,2024-09-09,78.2,1
200,2024-09-16,80.6,1
200,2024-09-23,86.4,4
200,2024-09-30,81.5,1
200,2024-10-07,88.8,2
200,2024-10-14,94.6,2
200,2024-10-21,84.6,2
200,2024-10-28,87.5,2
200,2024-11-04,82.4,0
200,2024-11-11,82.4,4
200,2024-11-18,93.8,2
200,2024-11-25,97.5,2
200,2024-12-02,76.5,0
200,2024-12-09,97.1,2
200,2024-12-16,77.7,0
201,2024-09-02,26.8,28
201,2024-09-09,23.0,26
201,2024-09-16,22.8,30
201,2024-09-23,14.6,28
201,2024-09-30,34.1,30
201,2024-10-07,24.4,28
201,2024-10-14,21.8,29
201,2024-10-21,13.3,29
201,2024-10-28,25.0,30
201,2024-11-04,19.9,31
201,2024-11-11,19.5,31
201,2024-11-18,10.7,30
201,2024-11-25,1.8,30
201,2024-12-02,8.8,30
201,2024-12-09,0.0,34
201,2024-12-16,10.7,32
202,2024-09-02,78.2,12
202,2024-09-09,67.5,15
202,2024-09-16,65.7,15
202,2024-09-23,44.2,15
202,2024-09-30,61.6,12
202,2024-10-07,74.1,16
202,2024-10-14,63.7,13
202,2024-10-21,63.6,17
202,2024-10-28,59.8,15
202,2024-11-04,50.3,15
202,2024-11-11,53.1,16
202,2024-11-18,50.1,16
202,2024-11-25,49.9,15
202,2024-12-02,61.3,15
202,2024-12-09,61.3,17
202,2024-12-16,53.6,18
203,2024-09-02,60.6,16
203,2024-09-09,74.1,14
203,2024-09-16,64.6,14
203,2024-09-23,50.9,15
203,2024-09-30,48.0,14
203,2024-10-07,63.3,14
203,2024-10-14,64.0,16
203,2024-10-21,72.8,16
203,2024-10-28,66.7,16
203,2024-11-04,60.0,17
203,2024-11-11,62.5,16
203,2024-11-18,58.6,16
203,2024-11-25,51.3,15
203,2024-12-02,67.7,18
203,2024-12-09,48.6,15
203,2024-12-16,64.9,17
204,2024-09-02,91.4,4
204,2024-09-09,84.2,3
204,2024-09-16,88.2,1
204,2024-09-23,88.8,4
204,2024-09-30,83.7,3
204,2024-10-07,88.1,2
204,2024-10-14,92.0,2
204,2024-10-21,97.3,3
204,2024-10-28,79.3,5
204,2024-11-04,88.2,1
204,2024-11-11,95.8,3
204,2024-11-18,72.9,2
204,2024-11-25,89.4,0
204,2024-12-02,87.9,3
204,2024-12-09,77.8,3
204,2024-12-16,87.5,1
205,2024-09-02,77.4,10
205,2024-09-09,67.7,8
205,2024-09-16,75.8,8
205,2024-09-23,54.6,9
205,2024-09-30,63.5,8
205,2024-10-07,81.7,8
205,2024-10-14,70.0,9
205,2024-10-21,74.0,7
205,2024-10-28,69.5,8
205,2024-11-04,72.2,9
205,2024-11-11,90.7,7
205,2024-11-18,77.8,10
205,2024-11-25,73.9,7
205,2024-12-02,83.3,5
205,2024-12-09,64.5,10
205,2024-12-16,67.0,11
206,2024-09-02,57.9,7
206,2024-09-09,65.7,9
206,2024-09-16,68.2,8
206,2024-09-23,81.4,11
206,2024-09-30,66.7,6
206,2024-10-07,52.7,9
206,2024-10-14,75.2,8
206,2024-10-21,69.4,7
206,2024-10-28,75.2,11
206,2024-11-04,52.3,8
206,2024-11-11,62.2,6
206,2024-11-18,61.0,9
206,2024-11-25,73.2,10
206,2024-12-02,70.1,6
206,2024-12-09,68.1,6
206,2024-12-16,60.3,9
207,2024-09-02,87.6,4
207,2024-09-09,83.2,4
207,2024-09-16,82.9,4
207,2024-09-23,89.0,2
207,2024-09-30,88.1,3
207,2024-10-07,99.2,3
207,2024-10-14,86.5,2
207,2024-10-21,93.4,4
207,2024-10-28,84.6,1
207,2024-11-04,79.6,2
207,2024-11-11,97.7,2
207,2024-11-18,82.3,0
207,2024-11-25,99.2,3
207,2024-12-02,93.6,4
207,2024-12-09,86.0,2
207,2024-12-16,99.3,3
208,2024-09-02,64.7,16
208,2024-09-09,64.9,15
208,2024-09-16,59.2,16
208,2024-09-23,65.4,17
208,2024-09-30,63.3,16
208,2024-10-07,55.0,14
208,2024-10-14,64.6,14
208,2024-10-21,57.9,17
208,2024-10-28,67.5,16
208,2024-11-04,55.1,15
208,2024-11-11,64.1,15
208,2024-11-18,52.4,17
208,2024-11-25,58.1,15
208,2024-12-02,60.2,17
208,2024-12-09,48.0,15
208,2024-12-16,53.8,17
209,2024-09-02,35.1,27
209,2024-09-09,16.7,29
209,2024-09-16,18.2,29
209,2024-09-23,24.7,29
209,2024-09-30,37.6,34
209,2024-10-07,9.9,31
209,2024-10-14,20.3,31
209,2024-10-21,27.8,32
209,2024-10-28,21.0,29
209,2024-11-04,24.8,31
209,2024-11-11,14.1,31
209,2024-11-18,22.6,34
209,2024-11-25,3.6,33
209,2024-12-02,8.7,30
209,2024-12-09,11.5,32
209,2024-12-16,0.0,32
210,2024-09-02,51.8,14
210,2024-09-09,49.1,14
210,2024-09-16,53.7,15
210,2024-09-23,63.9,15
210,2024-09-30,57.0,15
210,2024-10-07,51.9,14
210,2024-10-14,63.9,13
210,2024-10-21,57.4,15
210,2024-10-28,62.5,13
210,2024-11-04,57.6,16
210,2024-11-11,41.9,14
210,2024-11-18,56.2,16
210,2024-11-25,58.1,16
210,2024-12-02,47.7,13
210,2024-12-09,56.7,14
210,2024-12-16,48.9,17
211,2024-09-02,45.5,19
211,2024-09-09,37.7,21
211,2024-09-16,44.2,19
211,2024-09-23,26.2,24
211,2024-09-30,31.2,22
211,2024-10-07,52.3,22
211,2024-10-14,34.7,19
211,2024-10-21,27.2,22
211,2024-10-28,49.6,21
211,2024-11-04,32.8,23
211,2024-11-11,31.0,23
211,2024-11-18,36.1,22
211,2024-11-25,34.9,25
211,2024-12-02,39.1,25
211,2024-12-09,26.2,25
211,2024-12-16,37.9,21
212,2024-09-02,90.3,2
212,2024-09-09,73.7,3
212,2024-09-16,90.5,3
212,2024-09-23,85.4,2
212,2024-09-30,100.0,1
212,2024-10-07,93.5,3
212,2024-10-14,79.7,2
212,2024-10-21,75.5,2
212,2024-10-28,86.4,0
212,2024-11-04,90.9,1
212,2024-11-11,75.3,1
212,2024-11-18,100.0,0
212,2024-11-25,90.6,1
212,2024-12-02,84.4,3
212,2024-12-09,91.8,1
212,2024-12-16,76.5,3
213,2024-09-02,74.4,8
213,2024-09-09,73.5,8
213,2024-09-16,63.4,8
213,2024-09-23,74.2,9
213,2024-09-30,74.1,7
213,2024-10-07,82.7,8
213,2024-10-14,69.0,6
213,2024-10-21,68.4,9
213,2024-10-28,76.1,11
213,2024-11-04,74.2,9
213,2024-11-11,66.4,7
213,2024-11-18,77.8,10
213,2024-11-25,61.4,9
213,2024-12-02,75.2,7
213,2024-12-09,74.3,7
213,2024-12-16,50.6,8
214,2024-09-02,88.1,3
214,2024-09-09,100.0,3
214,2024-09-16,87.4,3
214,2024-09-23,82.8,4
214,2024-09-30,89.3,3
214,2024-10-07,81.5,0
214,2024-10-14,82.6,3
214,2024-10-21,83.1,3
214,2024-10-28,84.9,3
214,2024-11-04,79.0,3
214,2024-11-11,81.8,0
214,2024-11-18,85.7,5
214,2024-11-25,75.5,3
214,2024-12-02,93.6,6
214,2024-12-09,83.4,1
214,2024-12-16,78.1,4
215,2024-09-02,53.1,14
215,2024-09-09,44.9,16
215,2024-09-16,68.7,16
215,2024-09-23,46.3,16
215,2024-09-30,45.5,15
215,2024-10-07,60.2,16
215,2024-10-14,62.6,15
215,2024-10-21,42.3,16
215,2024-10-28,58.5,14
215,2024-11-04,44.9,18
215,2024-11-11,67.0,17
215,2024-11-18,51.5,12
215,2024-11-25,62.7,16
215,2024-12-02,53.3,17
215,2024-12-09,62.8,16
215,2024-12-16,56.1,16
216,2024-09-02,35.4,26
216,2024-09-09,32.0,26
216,2024-09-16,37.9,29
216,2024-09-23,20.3,29
216,2024-09-30,17.5,31
216,2024-10-07,36.0,30
216,2024-10-14,34.0,30
216,2024-10-21,26.3,32
216,2024-10-28,18.7,31
216,2024-11-04,24.8,32
216,2024-11-11,9.9,28
216,2024-11-18,13.1,28
216,2024-11-25,5.2,31
216,2024-12-02,7.2,34
216,2024-12-09,18.6,34
216,2024-12-16,14.0,34
217,2024-09-02,40.0,15
217,2024-09-09,45.3,16
217,2024-09-16,42.7,15
217,2024-09-23,63.5,13
217,2024-09-30,66.6,16
217,2024-10-07,61.6,16
217,2024-10-14,55.4,15
217,2024-10-21,58.1,15
217,2024-10-28,52.4,13
217,2024-11-04,54.8,15
217,2024-11-11,51.3,17
217,2024-11-18,47.5,15
217,2024-11-25,66.0,17
217,2024-12-02,66.1,15
217,2024-12-09,62.3,14
217,2024-12-16,53.6,16
218,2024-09-02,81.4,2
218,2024-09-09,82.1,1
218,2024-09-16,93.0,2
218,2024-09-23,87.9,3
218,2024-09-30,86.8,3
218,2024-10-07,84.0,5
218,2024-10-14,92.6,3
218,2024-10-21,83.1,2
218,2024-10-28,90.1,5
218,2024-11-04,75.9,3
218,2024-11-11,96.0,0
218,2024-11-18,85.6,1
218,2024-11-25,90.6,2
218,2024-12-02,86.2,2
218,2024-12-09,93.1,3
218,2024-12-16,89.3,3
219,2024-09-02,74.6,8
219,2024-09-09,83.6,6
219,2024-09-16,56.2,6
219,2024-09-23,53.4,9
219,2024-09-30,74.4,10
219,2024-10-07,61.5,9
219,2024-10-14,70.5,9
219,2024-10-21,75.0,7
219,2024-10-28,90.7,10
219,2024-11-04,65.7,7
219,2024-11-11,69.3,9
219,2024-11-18,78.5,7
219,2024-11-25,72.3,6
219,2024-12-02,73.5,8
219,2024-12-09,85.5,6
219,2024-12-16,81.0,6
220,2024-09-02,49.4,12
220,2024-09-09,61.7,13
220,2024-09-16,48.7,15
220,2024-09-23,62.8,15
220,2024-09-30,57.6,18
220,2024-10-07,59.8,16
220,2024-10-14,59.5,14
220,2024-10-21,62.4,14
220,2024-10-28,57.0,16
220,2024-11-04,41.9,13
220,2024-11-11,64.5,14
220,2024-11-18,52.0,16
220,2024-11-25,53.5,16
220,2024-12-02,55.9,16
220,2024-12-09,50.4,16
220,2024-12-16,64.6,15
221,2024-09-02,77.3,8
221,2024-09-09,75.9,8
221,2024-09-16,69.7,9
221,2024-09-23,79.7,9
221,2024-09-30,73.8,8
221,2024-10-07,82.6,9
221,2024-10-14,70.6,8
221,2024-10-21,77.8,7
221,2024-10-28,55.7,8
221,2024-11-04,79.5,11
221,2024-11-11,69.1,8
221,2024-11-18,74.2,8
221,2024-11-25,74.1,8
221,2024-12-02,78.1,9
221,2024-12-09,76.5,8
221,2024-12-16,85.4,9
222,2024-09-02,46.0,19
222,2024-09-09,42.5,21
222,2024-09-16,36.2,20
222,2024-09-23,40.4,21
222,2024-09-30,26.9,21
222,2024-10-07,37.2,21
222,2024-10-14,47.8,25
222,2024-10-21,44.2,20
222,2024-10-28,35.2,23
222,2024-11-04,41.1,24
222,2024-11-11,35.7,22
222,2024-11-18,49.8,23
222,2024-11-25,26.9,25
222,2024-12-02,22.3,18
222,2024-12-09,39.7,24
222,2024-12-16,36.1,21
223,2024-09-02,43.5,20
223,2024-09-09,39.0,23
223,2024-09-16,34.1,21
223,2024-09-23,51.3,21
223,2024-09-30,50.9,22
223,2024-10-07,43.7,22
223,2024-10-14,44.4,21
223,2024-10-21,28.3,23
223,2024-10-28,47.3,22
223,2024-11-04,32.9,20
223,2024-11-11,37.2,20
223,2024-11-18,23.8,22
223,2024-11-25,28.9,23
223,2024-12-02,33.0,22
223,2024-12-09,19.9,22
223,2024-12-16,26.2,21
224,2024-09-02,57.4,13
224,2024-09-09,58.4,15
224,2024-09-16,52.8,15
224,2024-09-23,48.3,13
224,2024-09-30,58.0,16
224,2024-10-07,65.5,17
224,2024-10-14,55.3,15
224,2024-10-21,49.8,13
224,2024-10-28,59.6,14
224,2024-11-04,67.3,13
224,2024-11-11,61.1,14
224,2024-11-18,50.3,16
224,2024-11-25,51.2,15
224,2024-12-02,49.8,18
224,2024-12-09,51.1,16
224,2024-12-16,54.2,16
225,2024-09-02,65.1,8
225,2024-09-09,73.2,7
225,2024-09-16,78.7,10
225,2024-09-23,74.9,8
225,2024-09-30,46.1,9
225,2024-10-07,66.9,8
225,2024-10-14,54.8,9
225,2024-10-21,58.4,8
225,2024-10-28,77.2,8
225,2024-11-04,79.7,7
225,2024-11-11,74.8,6
225,2024-11-18,78.2,10
225,2024-11-25,73.7,8
225,2024-12-02,58.8,8
225,2024-12-09,78.9,8
225,2024-12-16,57.6,7
226,2024-09-02,80.0,9
226,2024-09-09,60.1,6
226,2024-09-16,65.0,6
226,2024-09-23,68.8,12
226,2024-09-30,57.2,8
226,2024-10-07,80.5,9
226,2024-10-14,68.8,8
226,2024-10-21,60.8,8
226,2024-10-28,71.9,10
226,2024-11-04,65.0,8
226,2024-11-11,62.4,9
226,2024-11-18,76.3,9
226,2024-11-25,60.6,9
226,2024-12-02,64.6,10
226,2024-12-09,68.7,6
226,2024-12-16,68.2,9
227,2024-09-02,88.0,2
227,2024-09-09,81.4,1
227,2024-09-16,83.0,1
227,2024-09-23,94.0,1
227,2024-09-30,87.4,3
227,2024-10-07,94.0,4
227,2024-10-14,92.1,3
227,2024-10-21,78.3,1
227,2024-10-28,80.0,4
227,2024-11-04,87.4,4
227,2024-11-11,95.0,1
227,2024-11-18,87.3,2
227,2024-11-25,84.5,2
227,2024-12-02,96.7,2
227,2024-12-09,87.4,1
227,2024-12-16,92.8,1
228,2024-09-02,73.6,9
228,2024-09-09,66.7,9
228,2024-09-16,71.5,8
228,2024-09-23,70.1,8
228,2024-09-30,71.0,8
228,2024-10-07,61.2,8
228,2024-10-14,72.1,8
228,2024-10-21,77.6,9
228,2024-10-28,63.0,8
228,2024-11-04,67.5,8
228,2024-11-11,70.0,9
228,2024-11-18,71.4,10
228,2024-11-25,71.9,7
228,2024-12-02,66.3,9
228,2024-12-09,57.1,6
228,2024-12-16,70.1,10
229,2024-09-02,80.5,8
229,2024-09-09,78.5,8
229,2024-09-16,57.7,8
229,2024-09-23,65.0,10
229,2024-09-30,69.8,6
229,2024-10-07,58.0,8
229,2024-10-14,50.6,8
229,2024-10-21,71.8,7
229,2024-10-28,78.0,10
229,2024-11-04,61.9,8
229,2024-11-11,78.0,8
229,2024-11-18,58.8,8
229,2024-11-25,63.2,10
229,2024-12-02,74.8,8
229,2024-12-09,71.1,6
229,2024-12-16,64.0,11
230,2024-09-02,60.4,16
230,2024-09-09,61.6,17
230,2024-09-16,43.4,15
230,2024-09-23,72.3,16
230,2024-09-30,69.5,15
230,2024-10-07,54.3,14
230,2024-10-14,49.5,16
230,2024-10-21,62.1,15
230,2024-10-28,61.8,16
230,2024-11-04,65.2,17
230,2024-11-11,48.7,16
230,2024-11-18,43.6,16
230,2024-11-25,61.5,14
230,2024-12-02,53.0,16
230,2024-12-09,57.9,15
230,2024-12-16,46.4,16
231,2024-09-02,46.8,14
231,2024-09-09,56.2,15
231,2024-09-16,55.0,13
231,2024-09-23,56.2,16
231,2024-09-30,69.0,19
231,2024-10-07,72.1,13
231,2024-10-14,55.0,15
231,2024-10-21,57.3,15
231,2024-10-28,77.0,14
231,2024-11-04,51.8,18
231,2024-11-11,52.3,16
231,2024-11-18,65.2,16
231,2024-11-25,58.2,17
231,2024-12-02,49.2,15
231,2024-12-09,60.3,13
231,2024-12-16,67.1,16
232,2024-09-02,87.2,0
232,2024-09-09,75.8,2
232,2024-09-16,92.6,0
232,2024-09-23,92.6,2
232,2024-09-30,84.6,3
232,2024-10-07,88.6,2
232,2024-10-14,91.6,0
232,2024-10-21,83.1,3
232,2024-10-28,84.0,0
232,2024-11-04,92.9,1
232,2024-11-11,86.4,3
232,2024-11-18,87.2,4
232,2024-11-25,86.7,3
232,2024-12-02,86.8,3
232,2024-12-09,98.5,3
232,2024-12-16,93.7,5
233,2024-09-02,80.9,8
233,2024-09-09,78.3,9
233,2024-09-16,78.9,9
233,2024-09-23,72.2,9
233,2024-09-30,72.0,9
233,2024-10-07,68.7,8
233,2024-10-14,84.1,9
233,2024-10-21,65.4,8
233,2024-10-28,78.5,7
233,2024-11-04,58.1,6
233,2024-11-11,56.2,6
233,2024-11-18,60.6,10
233,2024-11-25,69.6,8
233,2024-12-02,58.5,8
